id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1190469,1351-02-24 (1350),Terninc,hertog Willem presenteert aan de aartsdiaken te Utrecht voor de kapel in Lisse die vacant is: dominum Wilhelmum dictum Tarninc ,A.R.A. Leenkamer 32 Copie fol 1/Reg EL 25 fol 1 ,,
1190470,1375-01-05,Terninc,"Pieter Hardekin Dircsz is schuldig aan Dirric Donckersz 3 £ Holl uit zijn huis en erf te Rotterdam in de Kerkstraat aan de westzijde, belend zuid: Coppyn Terninc met huis en erf, noord: het kerkhof, strekkende van de straat tot de Vliet van de Zevenhuser sluis",Reg Rotterdam en Schieland p 292 no 980,,
1190471,1392-07-27,Terninc,"schepenen van Rotterdam oorkonden dat Pieter Mattheusz schuldig is aan Jacob Mees 20 sc Holl per jaar uit zijn huis en erf in West Nyewelant, binnen- en buitendijks, belend oost: Lysbeth Ockersdochter binnendijks, Hugo de Vlieger buitendijks, west: Pieter Allartsz, buitendijks: grote Lysbethdochter, elk met huis en erf strekkende van het erf van Pieter Nyp Taernincx noordwaarts tot de Haven",Reg Rotterdam en Schieland p 365 no 1225,,
1190472,1394-1395,Terninc,"betaald aan Jan Taerninc, van Rotterdam 6 £ 10 sc grote, maakt 26 £ ",Rek Rentmeester Zuidholland 1394-1395 fol 18 p 312,,
1190473,1394-1395,Terninc,"het Veer tussen den Briel en Rotterdam 3 jaar lang, elk jaar Jan Terninc voor 3 £ (fol 17); gegeven aan Jan Tarninc, van Rotterdam ""van dat hem myn here jaerlics gegeven heeft tot sinen live 15 £, maect 22 £ 4sc 6d"" (fol 43); 1395-1396: het veer tussen den Briel en Rotterdam, Jan Terninc 3£ (fol 11v); Jan Taerninc van Rotterdam, jaarlijks voor zijn leven 15£, maakt 22£ 4sc 6d (fol 27)","Rek Rentmeester Voorne 1394-1395 fol 17 p 197, fol 43 p 223; 1395-1396 fol 11v p 260, fol 27 p 280",,
1190474,1395-1396,Terninc~,"Arent Teerning van Vlijmen ""van dat hi Dirc Minne enen brief die hi hem in gheloeve ghegheven hadde in onghebruke gemaakt hadde, die broeken geeiffent om 46 £"" ",Rek Drossaard van Heusden 1395-1396 fol 4v p 22,,
1190475,1396,Terninc,"de botgrond van Taernincsoort van 1396 drie jaar lang Jan Mulert en Jacob Frans, per jaar voor 7 £ Holl; 1397, 1399, 1404: idem Taernincsoort, visserij omtrent Strienemonde ",R.G.P. Grote Serie no 170 Rek Dom Putten I p 314,,
1190476,1405-01-29,Terninc,geleide voor Peter Terninc e.a. wegens de moord te Haarlem gevlucht; 1407-02-11: vrijgeleide aan Pieter Taerning,Rechtspraak Graaf van Holland II p 199,,
1190477,1407-08-22~,Terninc,"de graaf wees Jan Tarning aan wegens het hem verschuldigde aan scheepshuur en andere onkosten boven hetgeen de tresorier hem heeft afbetaald, zijnde nog 82 ½ Eng nobel en 24 groten, op het morgengeld dat de stad Rotterdam hem met Kerstavond eerstkomende schuldig wordt",Reg Rotterdam en Schieland p 500 no 1696/Mem BF fol 54v,,
1190478,1461-08,Terninc,Willem Terninc wordt poorter van St Winoksbergen,Indices Poorterboeken St Winoksbergen p 228,,
1190479,,Terninc,"genoemd: Willem Terninc, broer van Hugo van Nagel, beschreven tot de slag van Cajeten",Batavia Illustrata bl 1209,,
1190480,"1390, 1396",Terninc,schepen van Rotterdam: Jan Taerninc,"Regering van Rotterdam p 3, 4",,
1190481,1562-08-07,"Teylingen, van",Maritgen Augustynendochter wonende tot Roomburch binnen Leiden koopt losrente te Alkmaar (309 fol 38); 1563-01-16: koopt rente (309 fol 47v); 1601-06-18: Pieter van Teylingen toont burgemeester een brief geschreven door zijn broer Cornelis Florisz waaruit blijkt dat deze rente reeds op 1566-01-16 was afgelost; 1563-06-24: zij koopt een losrente te Alkmaar (fol 58v); 1566-05-17: idem (fol 114v),O.R.A. Alkmaar,,
1190482,1726-11-15,"Teylingen, van","Dirk van Thylingen, Geertruit van Tijlingen, vrouw van Claas Deught te Durgerdam en de dienstmaagd Sara du Frenoijs, zededelicten",R.A.H. Not Arch Beverwijk regest 265,,
1190483,1716-1738,"Teylingen, van","schepen, burgemeester van Alkmaar: jhr Cornelis van Teylingen, heer van Oudcarspel en in Koedijk, stierf 1738-01-22","Bruinvis: Alkmaar no 393, p 20, 30",,
1190484,1749-1754,"Teylingen, van","schepen van Alkmaar: jhr Jan Lodewijk van Teylingen, stierf 1758-11-29","Bruinvis: Alkmaar no 420, p30",,
1190485,1764-09-17,"Teylingen, van","vrouwe Magtelena van Teylingen vrouw van David van Levonck, alhier overleden; zij overleed te Heemstede op 1764-09-17, te Haarlem begraven",R.A.H. Not Arch Beverwijk~,,
1190486,1781-08-09,"Teylingen, van","Rynier van Teylingen, luitenant artillerie, zoon van Diededericus Gregorius van Teylingen, erfgenaam van zijn grootmoeder Agatha van Meel, weduwe van mr Theodorus van Teylingen; verder genoemd: Jan Christiaen en Isaac van Teylingen als zijn voogden en zijn broer mr Aarnout van Teijlingen, schepen van 's Hertogenobsch",R.A.H. Not Arch Beverwijk regest 301/Notaris Gerard van Rijn,,
1190487,1765-11-17,"Teylingen, van","geboren: Jasper van Tylingen, schippersknecht",Registre  Civique 1811 Oost Zaandam,,
1190488,1628-1643,"Teylingen, van","vroedschap, burgemeester van Alkmaar: jhr Jacob van Teylingen, begraven 1645-07-08","Bruinvis: Alkmaar no 251, p 20",,
1190489,1637-10-12,"Teylingen, van","Maria Willemsdochter van Teylingen vrouw van Jan de Salengre, wordt moeder van het meisjeshuis te Delft, stierf in 1660",Bortet: Delft p 492,,
1190490,1638-08-05,"Teylingen, van","schuldbekentenis aan Maritgen Cornelisdochter weduwe van doctor Augustijn van Teylingen; aflossing op 1650-05-31, ondertekend door Johan van Teylingen ",R.A.H. O.R.A. Beverwijk 1211 fol 155,,
1190491,1638-1660,"Teylingen, van","vroedschap, schepen of burgemeester van Alkmaar: jhr Cornelis Florisz van Teylingen, stierf 1661-10-20","Bruinvis: Alkmaar no 253, p 20, 30",,
1190492,1645-1655,"Teylingen, van","vroedschap, burgemeester van Alkmaar: Cornelis van Teylingen Pietersz, stierf 1657-08-27","Bruinvis: Alkmaar no 268, p 20 ",,
1190493,1645-1646,"Teylingen, van",schepen van Alkmaar: Cornelis van Teylingen Bas,Bruinvis: Alkmaar p 30,,
1190494,1650-05-06,"Teylingen, van","grafelijk leen: no 39) Alkmaar stuk land in de Vrijheid van Alkmaar, groot 2 ½ want 20 roeden, Johan Hanneman in den Haag voor Claes van Teylingen te Alkmaar, na overdracht door Ysbrand Jansz, burger van Alkmaar; 1649-12-30: Johan Hanneman in Den Haag  voor Ysbrand Jansz bij overdracht door Johan Stoop, rentmeester voor Wilhelmina van Bronkhorst x Vincent van Wittenhorst heer van de STad, voor 952 gld 2st",Ons Voorgeslacht 02-1989 p 70,,
1190495,1659-09-17,"Teylingen, van","schuldbekentenis aan jhr Johan van Teylingen, wonende te Haarlem; 1649-03-08: idem aan jonker Johan van Teylingen, wonende te Haarlem wegens geleend geld","R.A.H. O.R.A. Beverwijk 1214 fol 36, 1213 fol 44",,
1190496,1661-1677,"Teylingen, van","schepen, burgemeester van Alkmaar: jhr Jan van Teylingen, stierf 1677-06-05","Bruinvis: Alkmaar no 284, p 20, 30",,
1190497,1681-1728,"Teylingen, van","vroedschap, schepen of burgemeester van Alkmaar: jhr Floris van Teylingen, heer van Oudkarspel en in Koedijk, 1689 van Harenkarpel, stierf 1728-02-24","Bruinvis: Alkmaar no 324, p 20, 30",,
1190498,1612-02-13,Teijt,"Jan Jansz Teijt koopt van Maritgen Symonsdochter vrouw van Luyt Pietersz uit Santpoort, 2 morgen 1 hont land [te Akendam], koopsom 2112 Kar gld en 10 st","Protocol Schoten, Haarlemmerliede en Akendam fol 120",,
1190499,1344,"Tempel, van de",schepen van Dordrecht: Vrederic heer Jacobsz van de Tempel,Balen: Dordrecht p 274,,
1190500,1350,"Tempel, van de",schepen van Dordrecht: Floris van de Tempel Splintersz,Balen: Dordrecht p 274,,
1190501,1353-1365,"Tempel, van de",schepen van Dordrecht: Jacob van der Tympel Jansz,"Balen: Dordrecht p 274, 275",,
1190502,"1353, 1357","Tempel, van de",schepen van Dordrecht: Wouter van de Tempel heer Jacobsz,"Balen: Dordrecht p 274, 275",,
1190503,1377-04-20,"Tempel, van de","schepen van Dordrecht: Jan van de Tempel Jansz, schiltknape",Balen: Dordrecht p 277,,
1190504,1382-1395,"Tempel, van de",schepen van Dordrecht: oude Willem van de Tempel Florensz,Balen: Dordrecht p 277-280,,
1190505,1383,"Tempel, van de",Twaalf van Dordrecht: jonge Willem van de Tempel ,Balen: Dordrecht p 349,,
1190506,1386-1391,"Tempel, van de","schepen, burgemeester van Dordrecht: Willem van de Tempel heer Florens, ridder; 1391: jonge Willem van de Tempel heer Florisz stierf","Balen: Dordrecht p 240, 278",,
1190507,1394-1395,"Tempel, van de","gekocht voor het huis te Geertruidenberg: van Jan van der Tempel om ""mede te vloeren 60 vuren plancken, cost stic 8 st, coemt 8 £ """,R.G.P. Grote Serie 182 p 296/Rek Rentmeester Zuidholland fol 2,,
1190508,"1398, 1399","Tempel, van de",burgemeester van Dordrecht: heer Florisz van de Tempel Jan van Slingeland,"Balen: Dordrecht p 240, 278",,
1190509,"1409, 1451","Tempel, van de",schepen van Dordrecht: Florens van de Tempel heer Jansz,"Balen: Dordrecht p 284, 291",,
1190510,1423-1433,"Tempel, van de","schepen, Raad van Dordrecht: Willem van de Tempel Willemsz, stierf in 1433, kwam in zijn plaats Willem Duijk heer Arntsz",Balen: Dordrecht p 286-288,,
1190511,1433-1452,"Tempel, van de",schepen van Dordrecht: Willem van de Tempel Gherytsz van Nesse,Balen: Dordrecht p 288-291,,
1190512,1435-1444,"Tempel, van de",schepen van Dordrecht: Willem van de Tempel Willemsz,Balen: Dordrecht p 289-290,,
1190513,"1456, 1457, 1462","Tempel, van de","schepen, Twaalf~ van Dordrecht: Willem van de Tempel heer Jansz","Balen: Dordrecht p 292, 349",,
1190514,1438-03-29,"Tempel, van de","leen van Arkel: de helft van de quade Hoeve te Giessen kerk, strekkende noord aan Molenaarsgraaf, zuid: de Giessen, beleend Godschalk van den Tempel voor zijn vrouw Christina dochter van Claas Vos, bij overdracht door Barthoud de Molenaar van Strijen ",Ons Voorgeslacht 03-1985 p 79,,
1190515,1440,"Tempel, van de","Willem van de Tympel Jansz, Dordrecht, van twee brieven die bij dode van Adriaen van de Tympel alleen op hem staan, rente op Haarlem ½ jaar 15 £ 17sc 4d (195 fol 72); 1437-1438: (fol 42) Willem en Adriaen kinderen van Jan van den Tempel, hun rente twee termijnen 24 R gld, maakt 30£ 8sc; 1442-1443: (fol 63) Willem van den Tympel in 2 brieven 16£ 8sc",Thesauriersrekening Haarlem,,
1190516,1441-08-31,"Tempel, van de","citatie van Rutger van den Boetselaer om op 1 oktober verweer te voeren tegen Joost Faessensz; 1441-10-05: citatie van Rutger van den Boetselaer om op 11 november verweer te voeren tegen Joost Faessensz, gemachtigde van Godschalk van den Tempel","Mem Rosa IV t/m VI p 627, 635",,
1190517,"1466, 1467","Tempel, van de","Floris van de Tempel contra Reimerswaal en Simon Simonsz, sluiten van de Wet te Reimerswaal",Grote Raad Mechelen Beroepen Holland no 87/Geëxtendeerde Sententiën p 402,,
1190518,1476-03-10 (1475),"Tempel, van de","Jan van de Tempel contra Dirk Gerritsz als voogd van Cornelis Adriaensz: beroep tegen vonnis van het Hof van Holland, waarbij in beroep tegen een vonnis van schepenen van Dordrecht, Cornelis Adriaensz erkend als erfgenaam van zijn grootvader langs moederszijde, niettegenstaande zijn wettige afstamming werd betwist; bij hetzelfde vonnis werden schepenbrieven nietig verklaard, waardoor Cornelis Adriaensz op bedriegelijk wijze goederen van de erflater zou hebben gekocht; vonnis teniet gedaan, het erfrecht van verweerder bevestigd, en de schepenbrieven werden geldig verklaard",Grote Raad Mechelen Geëxtendeerde Sententiën p 117,,
1190519,1480-09-16,"Tempel, van de","leen van Strijen: no 51a) een tiende uit land in het land van de heer van Moerkerken, waarvan Jacob de Vrieze de helft heeft [in Schobbe en Everocker], Jacob Nemery voor Elisabeth van Loon, vrouwe van Moerkerken, na overdracht door wijlen Floris van den Tempel; volgende beleningen gelijk aan no 43)",Ons Voorgeslacht 06-1988 p 242,,
1190520,1528-1529,"Tempel, van de","Floris van de Tempel had grond gekocht van kerk- en H Geestmeesters van Strijen. Na de dood van Floris geschil hierover tussen hen en Jan van den Tempel, enige erfgenaam; het Hof stelde Jan in het gelijk; de Grote Raad verwees de zaak terug naar het gerecht van Strijen, door hen werd niet geexecuteerd. Floris van de Tempel, zoon van Jan, vroeg nu de Grote Raad dit vonnis executoir te verklaren; 1528-11-28: sententie; 1528-02-19: aan Floris van de Tempel, zoon van Jan van de Tempel wordt door de keizer mandement verleend om schout en schepenen van Strijen te dagvaarden om alsnog de sententie van de Grote Raad dd 1526-11-14 te executeren; 1528-06-14: de gezworen klerk van Strijen zegt te Dordrecht een cedulle aan, aan de vrouw van Floris van de Tempel",Grote Raad Mechelen Beroepen Holland dl IV dossier 343,,
1190521,1608-02-13,"Tenesse, van","leen van Amstel:  no 79) 6 morgen in het gerecht van St Pieter (te Abcoude) bij de Holendrecht, genaamd Bisschopsland, Erik Dimmer advocaat bij het Hof van Holland voor Duifje, dochter van Willem  van Tenesse, voor haar zoon Cornelis, oud 22 jaar, die ""God betert 't  imponent is"", bij dode van diens vader Adriaen",Ons Voorgeslacht 09-1988 p 390,,
1190522,1545-1555,Tengh,"1540-08-02: Jan Tengh c.s. verzocht de gravers die aarde uit dit land weghaalden dit te doen uit het midden en niet langs de oever van de Merwede, doch zij weigerden; 1545-1555: Aernt van Cuyl Henricsz, Jan Claesz Tengh [ Teding ?] en Heynrick Gerritsz van Schoonhoven, mede [!] als voogden van de dochter van Osten Jansz, en Frans Kaerle, contra burgemeesters, regeerders en thesauriers van Gorinchem. Eisers pachtten op 1545-02-03 ¼ deel van een weiland genaamd ""Ostiensweerd"" van Gorinchem voor de tijd van 8 jaar, gelegen langs de Merwede tegenover Woudrichem, ¾ deel hadden ze in eigendom [eisers ?]. Toen eisers over 1546, 1547 en 1548 geen pacht betaalden, daagden de thesauriers hen voor schepenen van Gorinchem. Eisers voerden aan dat Gorinchem hen door het afgraven van hun land in hun bezit hadden gestoord. Processen voor het Hof van Holland. Op 1548-12-20 eisten zij vernietiging van de executie. In de loop van het proces verwierven eisers .. mandement, waarbij aan verweerders bevolen werd het kanaal, dat zij door hun land gegraven hadden te dempen en de schade te vergoeden. Een tweede proces voor het Hof. Eisers vroegen schadevergoeding voor verlies van aanwas en wegspoeling van hun land. Gorinchem verweerde zich met dat er in het belang van de stad gehandeld was. De Merwede stroomde vroeger nl langs de stad, maar nu had hij zijn loop verlegd. Hierdoor kon er geen tolgeld meer worden geind en ging de handel achteruit. Op 1544-07-03 verkregen ze octrooi om een kanaal te graven door een stuk land van de keizer, naast Ostiensweerdt gelegen. Verder hadden zij een kanaal tussen de Keysers weerd en een stuk land van de gravin van Hornes gedempt. Hiertoe hadden ze aarde gestoken uit het land van de eisers, maar zij hadden slechts de langs het water uitstekende stukken, die anders toch weggespoeld zouden zijn, gebruikt. Bij elkaar was het meer dan een hont, waarvan ¼ eigendom was van de stad. Ze boden daarom aan de waarde van ¾ hont te betalen. Ze ontkende dat zij gegraven hadden door eisers land en dat eisers vroeger meer aanwas hadden. De eis van de stad om de pacht te innen bij Job de Molenare, pachter van eisers, werd door het Hof 1549-05-12 niet ingewilligd. Het Hof verklaarde de executie nietig en veroordeelde Gorinchem tot de proceskosten. In het tweede proces stelde het Hof schadevergoeding aan eisers op 20 Kar gld. Eisers gingen vóór 1554-03-04 hiervan in appel bij de Grote Raad. Intussen gelaste het Hof op 1555-07-02 aan eisers de pacht te betalen ",Grote Raad Mechelen Beroepen Holland dl V dossier 459,,
1190523,1434-10-08/05,Tengnagel,"stierf Hermannus Tignagel, canonicus Xanctensis, 40 fl Reni; ..-10-05: stierf Harmannus Tignagel, canonicus Xanctensis, 32 fl R; ..-10-05: memoria domini Hermanni Tyngnghels, confratris nostri de marca de domo sua, nunc Theodericus Smullinck, nunc Everwini","Memorien Stift Xanten p 298, p 119",,
1190524,1400,Tengnagel,de denariis inferioribus: de Wamel: principales o.a. Henricus Tyngnagel de Oijen,Quellen Stift Xanten p 169,,
1190525,1367-02-25,Tengnagel,"Sanderus Tengnagel, famulus van Johannes graaf van Cleve",Urkunden Stift Monterberg-Cleve p 155 regest 441,,
1190526,1440,Tengnagel,"Jan Tengnagel van Langen en Margaretha van Drongelen kopen lijfrente op Haarlem van 12 R gld voor 160 £; Tengnagel en zijn dochter Margaretha idem 6 ½ R gld per jaar voor 73 £ 6sc 8d; Tengnagel en Margaretha Hesselsdochter van Drongelen idem 9 R gld per jaar voor 120£ (195 fol 7v); (fol 127, 127v) rentebetaling; 1445: (fol 25v) een brief van Tengnagel van Langen die gestorven is ""en zijn dochter Margriete Hesselts wijf van Drongelen was en van Maergrieten ofgestorven was an der steed daer haer of gebrac een termijn van 6 R gld, verschenen St Jansdag te midsomer 1444, haar gegeven 7£ 8sc""",Thesauriersrekening Haarlem,,
1190527,1467-1468,Tengnagel,"Gijsbrecht Tingnagel, pluimgraaf te Medemblik en bewaarder van de besterfte aldaar, voor zijn roc 3 £ (898 fol 49); 1468-1469: (899 fol 52) voor idem 3 £ ",Rek Rentmeester Kennemerland,,
1190528,1474-1475,Tengnagel,"Luijtgert dochter van Jan Tengnagel, van ½ jaar lijfrente op Haarlem 3 £ 13sc 4d (fol 41); 1441-1442: (fol 59) Lutgaert Jan Tengnagelsdochter van Langen, haar rente 5 ½ R gld, maakt 7£ 6sc 8d; 1442-1443: (fol 92) Lutgaert Jan Tengnagelsdochter 7£ 10sc 4d",Thesauriersrekening Haarlem,,
1190529,1486-1487,Tengnagel,"tiendblock tot Aefferden en Druten: Loetenbroek (?) Franck van den Graeff, Jan Tengnagel van Oy, 11 scild, maken 24 gld current 15st; Krieckfelt: Jan Tengnagel van Oy 3 ½ scilt, maken 7 gld 17 ½ st, daarvan geboert 5 gld 17 ½ st, restant 2 gld",Quellen Stift Xanten p 566,,
1190530,1615~,Tengnagel,"Assuerus Tegnagel: vendrig van de vacerende compagnie van wijlen Aelbert Coenen van Steenwijck, in de 20 jaren deze landen gediend hebbende, solliciteert naar een kapiteinschap",Kroniek Hist Gen Utrecht 1853 p 162,,
1190531,1573-1603,"Teresteyn, van","Raad, schepen van Dordrecht: Adriaen [van Teresteyn] Jobsz, stierf in 1603; 1594: Adriaan van Teresteyn Jobsz; 1599: Adriaen van Tersteyn Jacobsz ","Balen: Dordrecht p 323-329, 346",,
1190532,1606-1620,"Teresteyn, van",Raad van Dordrecht: Cornelis van Teresteyn heer Adriaensz,Balen: Dordrecht p 330-332,,
1190533,918-933,"Ternois, van","Adalulf graaf van Ternois en van het Boose, zoon van Boudewijn II graaf van Vlaanderen, zijn oudste zoon op bevel van Arnulf I terechtgesteld; 2e zoon: Arnulf graaf van Boonen","Ganshof: Vlaanderen onder de Eerste Graven p 110, 111",,
