id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1210538,1467,Venijn,"schepen van Rotterdam: Willem Venyn Danckertsz, zegel: drie dwarsbalken, beladen met kruisjes; hetzelfde wapen als Gerrit Claesz van Schie, schepen in 1414 [wapen van Putten en Persijn]",De Regering van Rotterdam plaat VI,,
1210539,1468-07-14,Venijn,"heer Pieter Venijn kocht 10 £ per jaar, zijn vader Jan Venijn stierf vóór heer Pieter; heer Pieter en na hem Jan Ottenz betalen deze rente 30 jaar lang: proces hierover van schepenen van Rotterdam contra Joost Claisz",Coll Aanw 240 fol 953 ,,
1210540,1358-01- 30 (1357),"Venlo, van","Johannes van den Zydewijnden en Hermannus de Venle verklaren voor hun gemene wegen: 1) een weg in de Orthenstraat, 2) een weg strekkende van de Orthenstraat tot aan de oude stadsmuur, 3) een weg buiten de muur tot aan de Dieze",Dr Hermans: Bijdr Gesch Noordbrabant II p 573/Arch 's Hertogenbosch,,
1210541,..-08-07,"Venne, uten","memoria Yde de Pelden et Theoderici uten Vinne ejus filii de 1 marc, waarvan: 6 sol de domo Henrici dicti de Aken, 6 sol de domo Joh van den Oide [Orde ?]",Memorien Stift Xanten p 96,,
1210542,1257-05-20,"Venne, uten","Dietrich von Venne, ridder, getuige voor de graaf van Cleve; 1263-07-30: Heinrich uten Venne, getuige voor ridder Gerlach van Strunckede ",Cleve Mark Urkunden 1223-1368 no 1019,,
1210543,1338,"Venne, uten","Noordwijk, Noordwijkerhout: van veenpacht ver Alyd uter Venne, 4 sc",Rek Houtvester dl VII p 103,,
1210544,1418-1421,"Venne, de","heer Johannes de Venne rector te Capelle aan de Langstraat, plaatsvervanger was Theodericus de Schulenborch",Taxandria jg 1923 p 137,,
1210545,1546,"Venne, van de","Lynken van de Venne zou voor 24 £ een stuk land kopen voor Claes Cornelisz uit Ooltgensplaat; toen de laatste niet aan zijn verplichtingen voldeed, werd hij door de baljuw van Putten in een herberg te Geervliet gegijzeld en tot een boete veroordeeld; het Hof van Holland stelde Lynken in het gelijk (1546-07-28)",Grote Raad Mechelen Beroepen Holland dl VII dossier 693,,
1210546,1392,Venninc,"uitgaven bursa Xantensis: Arnoldo Replar misso Scirenbeec ad domicellum Theodericum de Marcka super diffidatione Bitter Venninc et Philippa de Beninchaven ad procurandum pacem cum capitulum esset paratum stari juri coram es, 2 sol 2d",Quellen Stift Xanten p 275,,
1210547,,"Vennip, van","genoemd: Anna van Vennip x Willem van Assendelft, knape",Batavia Illustrata bl 856,,
1210548,1280-02-19,Vent,"stierf Alard Vent, die jaarlijks 10 sch gegeven heeft en op het gemene kerkhof begraven is; 1309-01-05: stierf Sophia, dochter van Alard Vent, die aan het klooster 30 sc besproken heeft en begraven is naast het graf van haar vader Alard Vent; 1328-02-25: stierf Willem Vent die jaarlijks 15 sch besproken heeft en op het gemene kerkhof begraven is; 1311-10-07: stierf Agatha dochter van Alard Vent, die 20 sch besproken heeft en naast haar vader begraven ligt","Kroniek Egmond p 253, 247, 275/Dagregister",,de Weent ?
1210549,1625-05-22,Verbeek,"Ermgart van Winsen Godtschalxdochter, weduwe van Laurens Verbeeck, te Delft, erfgename van Henrica van Woerden van Vliet Gerritsdochter, haar zoon Hubrecht Verbeeck; verder genoemd: Johan Stoop, Niclaes van Lijn, jhr Andries van Bronchorst x Anna van Woerden van Vliet, Gysbarta van Vliet Gerritsdochter, betreffende land in het land van Vooren in Oude en Nieuwe Tonge, genaamd Battenoort",Ned Leeuw jg 1913 p 71/Notaris Paets Leiden regest 185,,
1210550,1572,Verbrugge,"A Verbrugge verzette zich tegen de invoering van de 10e en 20e penning, vanwege de stad Goes",Batavia Illustrata bl 904,,
1210551,1584,"Verburg, Oem","genoemd: Johan Oem Verburg, burgemeester van Amsterdam x Catharina van Outshoorn, dochter Cornelia x Jan van Vlooswijk Claasz; Aem Verburg, met nageslacht","Batavia Illustrata bl 1046, 1081",,
1210552,1242-07-18,Verken,"deken en kapittel van St Pieter te Utrecht geven na dode van Hugo Verken, de tienden van Wissekerke en Scuzellinkerke aan zijn zoon Anton in pacht",v.d. Bergh I no 387,,
1210553,1539-10-20,Verkerck,Thomas Willemsz Verkerck uit Bergen op Zoom wordt door de keizer gelegitimeerd en betaald daarvoor aan de ontvanger van de espargne 5 Kar gld van 20 st,Grote Raad Mechelen Beroepen Holland dl I dossier 57b sub 3,,
1210554,1595,Verdugo,"stierf te Luxemburg François Verdugo, Spanjaard, stadhouder van Friesland x Dorothea van Mansveld ",Batavia Illustrata bl 890,,
1210555,1523-1541,Verduijn,"Cornelis Verduyn sacerdos-monachus van Egmond, koster 1523, 1526, stierf in 1541",J Hof: Abdij Egmond p 477/Rek 808/Necrologium Bursfeld,,
1210556,1542,Verduijn,"schepen van Hoorn: Antonis Dirksz Verduyn, ook in 1544, 1546, 1550, maar sterft op 1542-12-24 [?]",Velius: Chronyk van Hoorn p 16,,
1210557,"1545, 1548, 1553",Verduijn,"schepen van Hoorn: Cornelis Dirksz Verduyn, burgemeester in 1559, sterft in 1560",Velius: Chronyk van Hoorn p 17,,
1210558,"1564, 1566",Verduijn,"schepen van Hoorn: Gerbrand Gerbrandsz Verduyn, burgemeester 1567-1571",Velius: Chronyk van Hoorn p 21,,
1210559,1610-07-21,Verduin,"Willem Verduin Joostenz doet de leeneed voor Arnoud Gerritsz timmerman, te Haarlem, die beleend wordt met 4 morgen te Assendelft",Ons Voorgeslacht 04-1986 p 310,,
1210560,974-01-21,"Verdun, van","genoemd: Godefridus graaf van Verdun x Mathilde dochter van Herman de Saxe; Herimannus zoon van Godefridus, getuige te Gend, x Mathilde de Dachsbourg in Elzas","Cartul de la Ville de Gend p 85, 86",,
1210561,1661-02-13,Verduin,"leen van Vianen: no 610)  Lakerveld ½ hoeve in Scherpenswijk, afgesplitst  A, B, C, D; 610D) 1 morgen met huis en een camp van 5 morgen, belend noord: Jan Verduin, zuid: de gemene landskade genaamd de Bastaard, beleend Jan Gerritsz te Lakerveld na overdracht door Fytje Leenderts weduwe van Abraham Adriaensz",Ons Voorgeslacht 07-1988 p 269,,
1210562,1243,"Vere, van","heer Nicolaas van Putte houdt het land van Almsvoet in pacht van het kapittel van St Pieter, onder de aanwezigen: Wilhelmus de Vere",v.d. Bergh I no 400,,
1210563,1562-03-21,"Vere, van",stierf Domenicus van Nieuwenhove x  jvr Anna van der Vere,Wapenheraut jg I p 91/Grote Kerk Veere,,
1210564,1516,"Vere, van","Henricus de Veris, Zelandus, studeert te Orleans",Bijdr Hist Gen dl 34 p 346,,
1210565,1599,"Valck, in de Vergulde",Elsgen Cornelis in de Valck bezit 3 morgen 495 roeden 40 voet laagland in Overveen en nog 2 morgen 221 roeden 31 voet laagland te Overveen; 1604-03-10: Elsgen Cornelis belend van een stuk weiland tussen de Vaart en de heereweg te Overveen,Caartboek Bloemendaal fol 17,,
1210566,1626-03-12,Verhaer,"losrenten kantoor Enkhuizen: verschijndag 03-17, Lambertus Verhaer fl 3200 - fl 128, afgelost 1770-12-28; 1645-05-19/05-27: de erfgenamen van Lambertus Verhaer fl 5000 - fl 200",Arch. Gecomm Raden Noorderquartier Inv 51,,
1210567,1629-07,Verhagen,"losrenten kantoor Enkhuizen: verschijndag 08-21, Allaert Symonsz en Clara Verhagen fl 250 - fl 10, afgelost 1773-01-14",Arch. Gecomm Raden Noorderquartier Inv 51,,
1210568,1563-1567,Verhouff,"Claes Dircsz Verhouff (ook van der Goude) ging in 1562 een maatschap aan met Steven van Baesrode tot het oprichten van een mouterij buiten Jan Rodenpoort bij Amsterdam: ruzie, financiële moeilijkheden; hij wilde zijn goederen cederen, maar crediteuren verzetten zich hiertegen; 1564-1567: Claes had van enige kooplieden te Amsterdam duizenden gld geleend om in oktober 1563 graan te kopen, terug te betalen 1564-02-02, hetgeen niet gebeurde",Grote Raad Mechelen Beroepen Holland dl VI dossier 594,,
1210569,1572-06-11,Verhoef,"leen van Vianen: no 637) Lexmond: ½ hoeve in Achthoven, belend boven: Pieter Gerrit Hendricksz en Jan Jansz van der Vucht, beneden: Jacob Jansz Verhoef, beleend Adriaan Brennincsz na overdracht door Antonis Jacobsz Fockert",Ons Voorgeslacht 07-1988 p 282,,
1210570,1600-12-17,Verhoef,"leen van Vianen: no 652) Lexmond 7 morgen in Lang Achthoven, Jan Verhoef Jacobsz na overdracht door Dirc Stout Roelofsz; 1618-11-04: Jacob Verhoef na dode van zijn vader Jan, belend boven: Gerrit Soldermans Jansz; 1632-08-09: Jan Verhoef na dode van zijn vader Jacob met de helft, en de weduwe Leentje met de andere helft; 1653-05-18: Jan Verhoef na dode van zijn vader Jacob, met het geheel, belend boven: de weduwe van Pieter Solderman Jansz; 1654-06-16: Dirc Soldermans Gerritsz na overdracht door Jan Verhoef Jacobsz ook voor Willem Verhoef Jacobsz; 1658-02-08: Willem Verhoef Jacobsz ook voor Dirc Solderman Gerritsz na overdracht door Jan Verhoef Jacobsz; 1666-09-19: mr Jan van Heikop voor zijn moeder Cornelia Mode weduwe van Gysbert van Heikop, ook voor Willem Verhoef Jacobsz, zoals Dirc Solderman Gerritsz, van wie Cornelia en Willem de helft kochten",Ons Voorgeslacht 07/08-1988 p 291,,
1210571,1661-06-11,Verhoef,"leen van Vianen: no 605) 1 morgen in Lakerveld, vooraan in de dulle hoeve, belend boven: Adriaan Jansz, beneden: Cornelis Jansz Verhoef, beleend Jan Hendriksz ook voor zijn zusters Elisabeth en Maria na dode van hun vader Hendrik Jansz",Ons Voorgeslacht 01-1988 p 28,,
1210572,1638-03-19,Verhoef,"losrenten kantoor Medemblik: verschijndag 04-01, Reijer Cornelisz Verhoef, fl 412 - fl 16-9-8, afgelost 1777-10-30",Arch. Gecomm Raden Noorderquartier Inv 51,,
1210573,,Verhoog,genoemd: Dirk Verhoog van Adrichem x Maria Sasbout,Batavia Illustrata bl 1107,,
1210574,1487-1513,Verhorn,schepen van Hoorn: Symon Pietersz Verhorn,Velius: Chronyk van Hoorn p 6,,
1210575,1774-10-09,Verhorst,"gedoopt Geref: Pietertje, vader Arie Pietersz Evenblij, moeder Marritje Willems Verhorst, getuige: Grietje Ar. Advocaat; 1775-11-12: Pieter, ouder als voren, getuige: Heiltje Pieters Evenblij; 1778-11-08: Willem, ouders idem, getuige: Jacobje Verhorst; 1786-11-05: Gijsbert, ouders idem, getuige: Neeltje Ariesdochter Advocaat",DTB Oud Loosdrecht,,
1210576,,Verhorst,genoemd: François Verhorst x Margaretha van Outshoorn,Batavia Illustrata bl 1046,,
1210577,1544,Verhuel,lid van het St Jorisgilde te Harderwijk: Lambert Verhuel en Gerrit Verhuel; 1549: Dirk Verhuel,Wapenheraut jg I p 57,,
1210578,1565-10-07,Verheul,Jan Arntsz Verhoell presenteert Willem Martensz  te betalen binnen een maand na datum van zijn beroep (?),R.A. Arnhem Recht Arch Ammerzoden 242,,
1210579,1593-02-05,Verhuel,Heinrick Jansz Verhuiel als een voorstander van het onmondige weeskindt van zaliger graet (?) Heinrick Dircksz Brant doet zijn vierde clage op en over Herman Jansz alias Boel,R.A. Arnhem Recht Arch Ammerzoden Inv no 3,,
1210580,"1519, 1521",Verlaen,"schepen van Hoorn: Albert Meynertsz Verlaen; 1533, 1537: Claes Claesz Verlaen","Velius: Chronyk van Hoorn p 11, 14",,
1210581,1554-1571,Verlaen,"schepen of burgemeester van Hoorn: Cornelis Albertsz Verlaen; 1579: Meynert Cornelisz Verlaen, burgemeester in 1584","Velius: Chronyk van Hoorn p 19, 24",,
1210582,1538-07-05,Vermaat,"leen van Vianen: no 645) uiterwaard in Achthoven in de parochie van Lexmond, in de Lek, beleend Cors van der Maat Claesz, belend oost: Pieter Jansz de molenaar c.s., zuid: Vrederic Momme met het gasthuis van Vianen; 1543-03-12: Jan Vermaat Claes voor zijn neef Jan Vermaat, na dode van diens vader Cors, belend west: St Agnietenklooster te Utrecht; 1553-12-29: Karel van ERp na overdracht door Jan Vermaat Cors, met dit leen groot 13 morgen beleend",Ons Voorgeslacht 07-1988 p 287,,
1210583,1472-1473,"Vermeren, van","Jannes van Vermeren bezit een lijfrente van 6 nobel op Haarlem, die hem sedert 6 jaren niet uitbetaald zijn, daar hij uitlanding was, hij ontvangt nu 166 £ ",Thesauriersrekening Haarlem 220 fol 71v,,
1210584,1500~1600,Vermeren,genoemd: Johan Vermeren x Petronella van Voorhout,Batavia Illustrata bl 1139,,
1210585,,Vermeulen,genoemd: Johan Vermeulen x Margaretha van Nispen,Batavia Illustrata bl 1027,,
1210586,,"Vernauwen, van","genoemd: Adriaan van Vernauwen, dochter Wendelmont x Albert van Rietwijk, dochter Bely x Vincent van Teylingen",Batavia Illustrata bl 1070,,
1210587,,"Vernewijk, van","genoemd: Catharina van Vernewyk x Dirk van de Werve, ridder",Batavia Illustrata bl 1164 (?),,
1210588,1628,Vermeer,"Jacob Vermeer benoemd tot Vroedschap van Alkmaar, stierf 1642-12-10",Bruinvis: Alkmaar no 242,,
1210589,1562,Vermey,"leen van Vianen: no 627) waardje bij Lexmond, huurt Adriaan Fransz Vermey",Ons Voorgeslacht 1988 p 277,,
1210590,1405-02-11,"Vernhorst, van der","de graaf verzoent zich wegens het gebeurde binnen Haarlem met Henric van der Vernhorst, tegen betaling van 10 nobels; 1407-02-12>:  verblijft de uitspraak aan de hertog o.a. Heynric van der Vernhorst","Rechtspraak Graaf van Holland II p 203, 227",,
1210591,1589-05-09,Verniers,Aeff Verniers belend te Alkmaar,O.R.A. Alkmaar 133 fol 227v,,
1210592,1654-1660,Verniers,"schepen van Weesp: mr Pieter Verniers, 1659: regent van het weeshuis; 1667, 1672: mr Lourens Verniers, 1670 schepen van Weesperkarspel, stierf 1673, 1667, 1668: commissaris van huwelijkse zaken, 1672: vroedschap, 1673: kerkmeester",G.A. Weesp Officiantenboek,,
1210593,1428-1429,Vernouwe,"Jacob Vernouwenz: de zeevonder te Zevenhuyzen, voor zijn roc 3 £ (859 fol 9); tussen 1429-1430 (860 fol 9) en 1455-1456 (886 fol 24v): idem",Rek Rentmeester Kennemerland,,
1210594,1542-04-01,Verrije,"testament van mr Gerrit Jansz van Clootwijk, pastoor te Capelle: hij vermaakt aan Lysken Verrije 1 Kar gld; aan zijn peter mr Philips Philipsz 1 Kar gld; aan zijn peter Hubert Vlooten te Sleewijk 1 Phil gld",Taxandria jg 1923 p 144,,
1210595,1468-01-16,Vernou ,"Jacop Vernou en anderen als mannen van de baljuw van Egmond door de Procureur Generaal gedaag wegens het wijzen van een onjuist vonnis ; 1468-03-11: de Procureur verkrijgt 1e default; over idem: 1468-03-12, 1468-03-14, 1468-03-15","Coll Aanw 238 fol 151v, 377v, 390, 398, 404",,
1210596,1609-08-03,Versteynen,"Henrick Versteynen, oud burgemeester van Haarlem koopt van Matheus Jansz, van Alkmaar, 6 maden land in de Waert te Haarlemmerliede","Protocol Schoten, Haarlemmerliede en Akendam fol 64",,
1210597,1477,"Vertaing, van ",Berthoud Back koopt de heerlijkheid Asten van Peter van Vertaing heer van Heeswijk en Dinther,Taxandria jg 1923 p 179,,
1210598,,"Vertain, van",genoemd: Pieter van Vertain x Margariet van Rijswijk,Batavia Illustrata bl 951,,
1210599,,"Vertain, van","genoemd: … van Vertain, ridder, huwde 20 jaar oud met Margaretha Gooswijnsdochter van Bregt, 50 jaar oud en weduwe van de heer van Erp en van Max Lubbert van Brederode",Batavia Illustrata bl 891,,
1210600,,Vertijn,genoemd: Pieter Vertijn x Margaretha van Heesvrane,Batavia Illustrata bl 1209,,
1210601,1635-04-20,Verum,"losrenten kantoor Enkhuizen: verschijndag 05-01, Andries Andriesz Oudewagen en Cornelis Jansz Verum als voogden van Pieter en Elbert Theunisz, fl 300 - fl 12",Arch. Gecomm Raden Noorderquartier Inv 51,,
1210602,1569,Verweij,"leen van Vianen: no 699) ½ hoeve (8 morgen) in Outena, Andries Andriesz, geschil met Elisabeth Hendrik Janszsdochter te Culemborg; gesplitst leen no 699A); de helft, 1623-09-22: Hubert Verwey Hermansz, ook voor zijn broers en zusters Dirc, Hugo en Maryke, na dode van hun grootmoeder Elisabeth Hendrik Janszsdochter, na kaveling, belend boven: de weduwe Jacob Jansz, beneden: Jan Holland en Otto Roelofsz; 1634-10-26: Hendrik de Man, burger van Vianen, voor Judith Hubert Verweij's dochter, bij koop van Hubert Verweij Hermansz, die stierf voor de overdracht voor 1400 gld; 1663-05-11: Arnout Jacobsz van Lameyten (Lamuyten) x Maaike Hermansz Verwey, ook voor Cornelis Verweij Hermansz, Herman Verweij Jacobsz en Maria Jacobs Verweij, na dode van Judith Hubertsz Verweij, daarna overdracht aan het St Barabara en St Laurensgasthuis te Utrecht",Ons Voorgeslacht 07/08-1988 p 315,,
1210603,1623-09-08,Verweij,"leen van Vianen: no 699B) de helft van een ½ hoeve (8 morgen) in Outena, Hendrik Verweij Hubertsz na dode van zijn moeder Elisabeth Hendrik Janszsdochter, belend boven: weduwe Jacob Jansz, beneden: Jan Holland en Otto Roelofsz; 1626-12-08: Jan Losser Gysberts voor Maaike Henriks Verwey, na dode van haar vader Henrick Verwey; 1639-11-22: Huberta van Nykerken, vrouwe van Jan van Galen, notaris bij het Hof van Utrecht",Ons Voorgeslacht 07/08-1988 p 315,,
1210604,1480-1510,Verweer,"schepen van Hoorn: Jan Jansz Verweer [Verwer]; 1489, 1490, 1499: Jan Verweer alias Jan Oly, burgemeester van Hoorn; 1505: Jan Verweer Janssen alias Jan Oly, burgemeester",Velius: Chronyk van Hoorn p 5,,
1210605,1564,"Verwen, van der  ","Adriaen Jansz van Cuyk, graanhandelaar en commies van de ontvanger van geestelijke goederen te Heusden, stierf 1641-04-13, x Heyltje Cornelisdochter van der Verwen, uit Gorinchem, leeft nog in 1644; Maria Cornelisdochter van der Verwen [haar zuster ?]  x Wouter Mathysz van Neercassel, burgemeester van Gorinchem","Ned Leeuw jg 1924 p 355, 357",,
1210606,1588-03-17,"Verwen, van der ~","Jan van der Werven Cornelisz koning-stavel in de tijd van de oude schutterij te Gorinchem; 1598-1630: schepen of burgemeester van Gorinchem, Jan van der Verwen Cornelisz; 1599, 1603, 1616, 1628: Jan van Verwen Cornelisz, diverse functies te Gorinchem; 1609, 1611, 1613: Cornelis van der Verwen Cornelisz, schepen","Van Zomeren: Beschrijving Gorinchem p 143, 537, 52, 541",,
1210607,1602-07-02,"Verwen, van der","grafschriften te Gorinchem: begraven Job Pietersz van Rueven, burgemeester der stad Gorinchem en zijn vrouw Aentje Jans van der Verwen; 1641-09-16: stierf Maria van der Verwen vrouw van Wouter van Neercassel Mathijsen","Ned Heraut jg 8 p 33, 30/Ned Leeuw jg 1924 p 58",,
1210608,1404-08-09,"Verwer, de","voor eeuwig verbannen uit Haarlem en al 's graven landen wegens de moord op Symon van Zaenden: o.a. Dyrctgen die Verwer; 1405-02-11: verzoening met Dieric die Verwer, 5 nobels; 1407-02-12: uitspraak, o.a. Dirc die Verwer","Rechtspraak Graaf van Holland II p 196, 204, 228",,
1210609,"1495, 1505",Verwer,"schepen van Hoorn: Meeus Symonsz Verwer, sterft in 1505",Velius: Chronyk van Hoorn p 8,,
1210610,1543-1558,Verwer,"schepen of burgemeester van Hoorn: Herman Dirksz Verwer, steft in 1558; 1551-1562: idem Quirijn Claesz Verwer","Velius: Chronyk van Hoorn p 17, 19",,
1210611,1605-11-02,Verwer,"losrenten kantoor Medemblik: verschijndag 11-09, burgemeester Verwer fl 300 - fl 20, afgelost 174-12-20; 1626-07-04: Jan Dirksz Roosterman nu Cornelis Verwer, oud burgemeester fl 200 - fl 8, afgelost als voren; 1627-06-11/06-16: Cornelis Verwer fl 600 - fl 24, afgelost als voren; 1628-03/03-21: idem fl 1200 - fl 48, afgelost als voren",Arch. Gecomm Raden Noorderquartier Inv 51,,
