id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1040253,1463,"Dalem, van","een hofstat te Beest, 1 ½ morgen in de Meynten, 6 morgen in de Branthoeven, opgedragen bij Adrian van Dalem tbv Johan van Herwinen ",Leenregister Gelre 13e stuk Nymegen p 777,,
1040254,1464-11-16,"Dalem, van","de Stadhouder generaal en de Raad van hertog Philips gelasten de deurwaarder om de baljuw van Zuidholland de boete, verbeurd wegens overtreding van de keur op de invoer van zieke schapen in Zwaluwe, en ten onrechte door hem geind, te doen geven aan Jan van Donghen, die daar de rechtspraak heeft",Arch Nassau Domeinraad regest 1885,,
1040255,1465-06-15,"Dalem, van","schepenen in Antwerpen oorkonden dat Adriaen van Dalem en jvr Anthonie natuurlijke dochter van wijlen Heynricxz van Berghen, ridders, zijn wettige vrouw gezeten te Brechte, erkennen schuldig te zijn aan St Catharinadal te Breda 4 sester en 3 veertel rogge rente, verpand op huis met grond en bijbehoorte, omtrent 7 vierendeel bunder groot, gelegen te Brecht aan t Laer; op 13 veertel rogge op Jan Proijs zijn huis en goed, omtrent 2 bunder groot, gelegen te Brecht aan Broechoven heyde. Ook een afschrift in Cartul B: ""item Roelof van Neywen huys beset onsen cloester voer hem ende voer synre ouderen jaerghetide 11 morgen lants gelegen in Dalem"" ","Oork St Catharinadal Breda no 442, Cartul B fol 171",,
1040256,1466-12-29,"Dalem, van","Anthonis Michielsz  beleent Adrijaen van Dalem, na dode van zijn oom Gerijts (Gerbrand?) van Beesde, als leen van Arkel, met: 1) 10 hont land op Westeringen tussen Herbaren van der Doncke erve wylnaer en Alijdt van Megen met haar kinderen erve wileneer; 2) 4 ½ morgen in Dalem in het oudeland, samen met Alijd die Henricswijf was ut er Kuecken, tussen Jans erve van Dalem en Gheryt Claesz erve; 3) 4 ½ hond gelegen mit wijlen Alijt voirs onderdeelt, tussen Gheryt Claesz erve en Aernts erve van Goch; 4) nog 10 ½  hont gemeen met wijlen Alijt, tussen Gherijt Claesz en Dirck Segersz erve te wesen placht",A.R.A. Leenkamer Holland 117B Reg Charolais fol 61/Ons Voorgeslacht 02-1985 p 52,,
1040257,1466-12-29,"Dalem, van","Adrijaen van Dalem wordt beleend met 7 morgen en 2 hont gelegen tot Kedichem, die hij van de heerlijkheid Arkel in leen hield, tot sulken rechte en de lene als Jan van Kedichem. De heer van Charolais beleent Herman Stevensz met een corte camp lands gelegen op Hueckelem","A.R.A. Leenkamer Holland 117B Reg Charolais fol 60v, fol 59","In presentie van Otte die bastaard van Arckel, Adryaen van Dalem",
1040258,1467-04-17,"Dalem, van","Herman Jansz beleend met: - 19 hont en 91 roeden land gelegen in het gericht van Gellinchem, belend aan oost: Claes erven van Dalem, west: jvr Mechtelt Stevensdochter; - 3 hont en 17 roeden aldaar, belend oost: het Cloester van Asperen, west: Griet Wreden erven, naar uitwijzing van Jan van Arckel heer tot Hueclem",A.R.A. Leenkamer Holland 117B Reg Charolais fol 70,,
1040259,1468-03-10,"Dalem, van",schepenen in 's Hertogenbosch oorkonden dat mr Gerardus Boest heeft verkocht aan Rodolphus van Dalem heer van Dongen een cijns van 20 Rijnse gld jaarlijks uit zijn hoeve te Dynther en uit zijn goed Wyelshem te Orthen,Arch Nassau Domeinraad regest 1906,,
1040260,1468-07-22,"Dalem, van","hertog Karel beleent Pieter van Dalem Cornelisz van Dalem met 1/24 deel van de heerlijkheid van het land van Vosmair, hem aangekomen bij dode van zijn vader Cornelis Huygenz ",R.A.H. Coll Aanw 105 Caput Zeeland fol 1v/Reg Karolus A II Zeeland fol 1,,
1040261,1470,"Dalem, van",sensuit les fieves  de Hollande qui point ne servent audit voyage Arkel: Adriaen van Dalem 24 £ ,"R.A.H. Coll Aanw 147 na fol 78v, fol 83 (26)",,
1040262,1470-05-04,"Dalem, van","schepenen in Ghilze oorkonden dat Engelbeer Jan Bernsdochter weduwe van Jacob Rutten heeft verkocht aan Willem, natuurlijke zoon van Jan van Dongen, 2 bunder weiland in de Ghilsche Vucht, noordwaarts grenzende aan de Donga; met transfix d.d. 1475-02-14",Arch Nassau Domeinraad regest 1934,,
1040263,1473-11-02,"Dalem, van","Simon van Dalem, door de hertog van Bourgondië tot rentmeester in het vierendeel van Nymegen aangesteld, belooft die bediening getrouw waar te nemen","Nyhoff: Gedenkw dl V no 30 , Charter no 2470 met 3 zegels",borgen: Dirk van Leithoven en Bartelmeus van Ghenoemont,
1040264,1473-12-01,"Dalem, van",Dirck van Haestrecht heer van Venloen erkent schuldig te zijn aan Roeloff van Dalem heer van Dongaa 20 Rijns gld,Arch Nassau Domeinraad regest 1963,,
1040265,1474-07-30,"Dalem, van","6 morgen land, de Negenacker geheten, in het kerspel van Hellu, belend beneden: Gysbert van Dalem en boven: Dirck van Hemert, verstorven van Gysbert van Haeften op zijn dochter Otte, vrouw van Willem van Tuyl",Reg Geld Leenaktenboeken 9e stuk p 48..(?),,
1040266,1475-02-14,"Dalem, van","schepenen van Ghilse oorkonden dat Willem, natuurlijke zoon van Jan van Dongen, verkocht heeft aan Jan van Assendelft Gerijtsz het land vermeld in de brief d.d. 1470-05-04",Arch Nassau Domeinraad regest 1984,,
1040267,1475-04-14,"Dalem, van",Roelof van Dalem heer van Donghen verpacht aan zijn zwager Gherijt van Dymerbroeck  16 morgen land voor 10 jaar,Arch Nassau Domeinraad regest 1990,,
1040268,1475-10-01 - 1476-09-30,"Dalem, van","van de heerlijkheid Daelhem bij Gorinchem, omtrent 700 morgen land ""die zeer leege zijn, ende die men niet en besaeijt dan in droige jairen, ende geregeert wardt mit eenen schout, scepenen ende eenen clerck, ende dair in begrepen zijn omtrint XIV bewoende hofsteden, toebehoiren die partien van demeynen hier na volgende als Medaert van Maerle pachter van derselver heerlicheijt overgegeven heeft"" ","Rek Rentmeester van het land van Arkel no 2211, fol 18",,
1040269,1476,"Dalem, van","lenen aangebracht in 1476, van Arkel: - Herbert van Dalem 7 gairde en ¼ gairde lants in den ambacht van Grote Waspik in Gillis Schoenmakers weer; -Adriaen van Dalem 7 morgen en 2 hont te Kedichem en 10 hont op Westeringen; in Dalem: 4 ½, 4 ½ en 10 ½  hont",R.A.H. Coll Aanw 149 fol 38,,
1040270,1476-11-05,"Dalem, van","voor schepenen in Gilze verkopen Jan, zoon van Jan van Donghen en zijn broer Willem aan broeder Lauwereys, biechtvader van de nonnen van St Catharinadal, een beemd van 2 bunder, gelegen in Gilse broek, tussen Roelof van Daelhem heer tot Donghen en Maas Horsten",Oork St Catharinadal Breda no 481,,
1040271,1477-01-28,"Dalem, van","burgemeesters, schepenen en raad van Breda oorkonden dat Jan van Dongen Jansz, wonende te Dongen in den Ham heeft getuigd dat Roelof van Daelham heer van Donga, en zijn vrouw Juette,  aan hun dochter Odilia bij haar huwelijk met Harman Heijeren de hoeve Lichtenberch hebben meegegeven",Arch Nassau Domeinraad regest 2015,,
1040272,1477-05-26,"Dalem, van","Gerijt Cristus verklaart ontvangen te hebben van heer Floris, persoon te Dongen, 17 Rijnse gld die Roloff van Dongen hem nog schuldig was van een schepenbrief, sprekende van 50 Rijnse glds en 6 viertel rogge eens",Arch Nassau Domeinraad regest 2018,,
1040273,1477-06-24,"Dalem, van","burgemeesters, schout, schepenen en gemene raad der stad Culemborch verklaren verkocht te hebben aan Johan van Dalem, zoon van Dirck van Steenwick, een lijfrente van 4 R. gld per jaar, vgl 1480-04-29",Oud Arch Culemborg regest 170,,
1040274,1478-06-05,"Dalem, van",Roelof van Daelhem Jansz verklaart voor zich en voor zijn moeder Margriet ontvangen te hebben van zijn oom Roelof van Daelhem heer van Dongaa  250 gld,Arch Nassau Domeinraad regest 2034,het opgedrukte zegel van Jacop van der Elst verloren,
1040275,1478-09-18,"Dalem, van","schepenen in Dongha oorkonden dat Roelof van Dalem heer van Donghen, na afrekening met zijn dochter Cornelia, haar schuldig blijft 100 kronen aan achterstallige cijns van haar huwelijksvoorwaarden",Arch Nassau Domeinraad regest 2044,,
1040276,1478-10-12,"Dalem, van","voor schepenen van Gilze heet Maas Lemmen Hulshoutsz over gemaakt aan Peter van Gageldonck, rentmeester van St Catharinadal, 1 halster rogge, in afkorting van 5 sester en 3 loop rogge erfpacht, één kwartier minder, die hij schuldig is aan het klooster van de hoeve nu in bezit van Jan Dongen, dit alles naar voorwaarde uit de schepenbrief van 1476-12-17",Oork St Catharinadal Breda no 494,,
1040277,1478-11-16,"Dalem, van",beleent de hertog Pieter van Dalem Cornelisz met 1/24 deel van de heerlijkheid Vosmaer,R.A.H. Coll Aanw 106 Zeeland fol 12,,
1040278,1478-10-01 - 1479-09-30,"Dalem, van","reparaties aan het slot te Gorinchem: ""Noch utgeven by den vors here Jacob [bastaard van Brugdamme] om die voge beneden aen die eerste spaedze van den blauwen torn te doen leggen van den blauwen groiten steenen omtrent den zelven torn te voeren liggende, om daer mit defensie te moegen doen tot bewaernisse van den voirn slote. Gegen Jan van Dalem die hierinne geoccupeert heeft 7 ½  dagen tot 4 stuvers per dag, facit 30 sc""","Rek Rentmeester van het land van Arkel no 2214, fol 45",,
1040279,1479-02-19,"Dalem, van","schepenen in Oosterhout oorkonden dat Joris, Marie en Lijsbet, vrouw van Claeus Adriaensz, kinderen van Jan van Ghilse, verklaren ontvangen te hebben van Roelof van Daelhem heer van Dongen, den afterstal van een erfpacht van 5 ½ sestertie rogge en een erfcijns van 14½  Holl gld over de laatste 3 jaren",Arch Nassau Domeinraad regest 2050,,
1040280,1479-07-17,"Dalem, van","Philips Ruijchrock van de Werve, Raad van de hertogin van Oostenrijk, verzoekt zijn schoonzoon Jan van Dalem van Dongen tijdelijk verblijf houdende in den Hage, om ingesloten brief aan de stadhouder te overhandigen, waarin hij dezen verzoekt zijn huis in den Hage te beschermen, daar hij niet heeft deelgenomen aan partijtwisten, en deelt hem mee dat hij voornemens is in Brabant te gaan wonen als de toestand blijft zoals hij is",Arch Nassau Domeinraad regest 2060,,
1040281,1479-09-10,"Dalem, van","schepenen van Donghen oorkonden dat Cornelis Lambrecht Winenz aan Joes van Dalem heer van Donghen het erfelijke gebruik van een weg heeft toegestaan, welke over zijn steeg naar diens wilderden gaat",Arch Nassau Domeinraad regest 2061,,
1040282,1479-11-23,"Dalem, van","Philips Ruijckrock van de Werve schrijft aan zijn schoonzoon Jan van Dalem heer van de Zwaluwe, kastelein van Schoonhoven, dat het hem genoegen doet, dat hij de stadhouder geholpen heeft het Hof [dat door de Kabeljauwen belegerd was] te ontzetten en zijn [Ruijchrocks] huis beschermd heeft, doch hoopt dat hij zich niet bij een der partijen zal aansluiten",Arch Nassau Domeinraad regest 2062,,
1040283,1480-04-29,"Dalem, van","Jan van Dalem verklaart ontvangen te hebben van de stad Culemborg 5 gouden R gld van renten, hun door jonker Everwijn verkocht; 1480-12-16:  Adam van Zulen kanunnik van St Jan te Utecht verklaart als executeur van Jannes van Dalem, ontvangen te hebben van de stad Culenborch 5 R gld wegens verschenen lijfrente; vgl 1477-06-24","Oud Arch Culemborg regest 178, 195",,
1040284,1480-06-06,"Dalem, van","Cornelis de Bruijne, schepen van den Hage, verklaart als gemachtigde ontvangen te hebben van Willem van Dalem, erfgenaam van Jan van Dalem, tbv Marije dochter van Philips Ruijghrock van den Werve, weduwe van Jan van Dalem de hier vermelde klederen en kleinodiën ",Arch Nassau Domeinraad regest 2069,,
1040285,1480-09-09,"Dalem, van","lettres patentes de Max et Marie, archiducs de Autriche, investissant des seigneuries de Glabbeke Attelire et Wevere Henri van Dalem, qui les achète de Guillaume son frère (Il est dit dans ces lettres que le grand père de Henri et Guillaume de Dalem avait reporté ces seigneuries, comme biens propres, en mains de Philippe duc e Bourgogne, qui les lui avait données en fief)",Inv Arch Belgique 1870 dl I p 195,,
1040286,1480-11-04,"Dalem, van","Maximiliaan en Marie, hertogen van Oostenrijk belenen Willem van Dongen Jansz met de Zwaluwe, wegens overlijden van zijn broer Jan",Arch Nassau Domeinraad regest 2072,,
1040287,1481-10-09,"Dalem, van","Jacop van den Wyngaerde verklaart ontvangen te hebben van Joes van Donghen twee termijnen van de rente, groot 2 ½ nobel per jaar, die hij uit diens goederen heeft; 1482 -10-25: hij verklaart de laatste twee termijnen ontvangen te hebben","Arch Nassau Domeinraad regest 2083, 2089",,
1040288,1481/1482,"Dalem, van~",uitgaven: een gouden ring gecomen van Jannis Dalum,Rek Kerkmeesters Buurkerk Utrecht Uitgaven fol 166,,
1040289,1482,"Dalem, van","heer Jacob van Glimes x Sibilla van Dalem. Hij of zij stierf 1482, begraven in het Minnebroederklooster te Leuven",Batavia Illustrata bl 934,,
1040290,1482-05-02,"Dalem, van","leenregister Leck en Polanen: Groot Waspik, ½ hoeve tienden: Claes Woutersz draagt dit leen op tbv zijn ""zwager"" Willem  bastaard van Dongen",Arch Nassau Domeinraad dl I stuk 5 p 171,,
1040291,1482-11-15,"Dalem, van","Gerit Cristus, stadhouder van de drossaard van Breda, vraagt aan Joes van Daelhem heer van Dongen, op verzoek van de stad Dordrecht om de man, die tussen Tilborch en Oosterhout met een wagen geladen met boekweit en ""tollen"" bestemd voor inwoners van Dordrecht, gevangen genomen is, vrij te laten",Arch Nassau Domeinraad regest 2090,,
1040292,1483-01-21,"Dalem, van","hertog Maximiliaan gelast zijn gerechtsbode ten verzoeke van Joes van Daelhem heer van Donghen om schepenen en wethouders van den Bosch te bevelen, om de kinderen van Jan van Ghilse, die bij vonnis van de officiaal van Luik aan Thomas van Goerle, man van hun overleden zuster Lysbeth, volgens huwelijks voorwaarden een rente van 14 ½ Holl gld en 1½ mud rogge jaarlijks moeten betalen, welke rente deze verkocht heeft aan Roelof van Dalem, vader van voorn. Joes, te dagvaarden en na onderzoek van de brief van de officiaal, die zoek geweest, doch nu teruggevonden is, Joes van Dalem in het bezit van de rente te herstellen. Het relaas van de gerechtsbode d.d. 02-04 waarin deze bericht dat hij op verzoek van Joes van Dalem bovengenoemde personen gedagvaard heeft om te 's Hertogenbosch te verschijnen","Arch Nassau Domeinraad regest 2093, 2095",,
1040293,1483-01-24,"Dalem, van","de stad Antwerpen verzoekt schout en schepenen van Oesterhout, om in het proces dat te Antwerpen hangende is tussen Joes van Dalem heer van Dongen en Jan Mathijssens, de door de eerste met name genoemde personen te Oesterhout te verhoren en aan brenger dezes daarvan een certificaat mee te geven",Arch Nassau Domeinraad regest 2094,,
1040294,1483-04-16,"Dalem, van","leenregister Lek en Polanen: 6 morgen land tussen de halve Dussen en het land van Altena, te Muikerk. Willem van der Eycke Willemsz, die ze geerfd heeft van zijn vader, 1463?; 1483-04-16: Belie Florysdochter van Dalem, vrouw van Herman Adriaen Zegersz na dode van haar oom Willem van der Eijcke; 1483-09-04: Willem Claes Roelofsz.z. wiens vader het leen, doordat hij stierf binnen het jaar nadat hij het geerfd had, niet heeft kunnen verzoeken; 1508-09-14: Goele Florysdochter, na dode van haar zustersdochter Mergriet Hermansdochter ",Arch Nassau Domeinraad dl I stuk 5 p 109/Leenregister Lek en Polanen Inv 45 fol 82v,,
1040295,1484-01-16 (1483),"Dalem, van","Max. en Philips belenen Cornelis Pietersz van Dalem, na dode van zijn vader Pieter Cornelisz van Dalem met 1/24 deel van de heerlijkheid van het land van Vosmair, tot een onversterfelijk erfleen, behalve het 1/24 deel van de tienden van Oude Vosmaer, dat in deze belening niet begrepen is, na overgifte van Pieter in zijn leven onlangs gedaan, mee beleend is Anthonis Jansz van Wissekerke. Daar Cornelis nog onmondig is doet zijn oom en voogd Jacob van Dalem hulde voor hem; 1494-10-15: doet hij zelf de eed",R.A.H. Coll Aanw 108 Caput Zeeland fol 5/Reg Max. Philips fol 5,,
1040296,1484-10-14,"Dalem, van","Jan van Wisschel verklaart ontvangen te hebben van Joes van Dalem heer van Donga, de helft van een jaarlijkse cijns van 7 ½ Eng nobel, die op St Jan j.l. vervallen is ",Arch Nassau Domeinraad regest 2127," met opgedrukt zegel van Claeus van Eycke, pastoor van Wasbeeck en vicecureit van Oesterhout",
1040297,1486-04-17,"Dalem, van",leenmannen oorkonden dat Anthonis Jansz van Wissekerke heeft overgedragen tbv Cornelis Pietersz van Dalem 1/24 deel van de tienden van Oude Vosmaer; hulde doet voor hem Cornelis Jan Thonisz; 1494-10-15 doet hij zelf de eed,"R.A.H. Coll Aanw 108 Caput Zeeland fol 53, 54v/Reg Max. Philips Zeeland fol 18",,
1040298,1488-09-06,"Dalem, van",schepenen van Breda: Godert van Nyspen en Willem van Dongen ,Arch Nassau Domeinraad regest 2176,,
1040299,1492-01-19,"Dalem, van","de deken van St Marie te Rees, kanunnik te Trajectum, en aldaar verblijf houdende, rechter en conservator van de rechten van de broeders en zusters van de 3e orde van St Franciscus in de provincie Colonia, gelast onder aanhaling van de geinsereerde brief d.d. 1490-07-26, op verzoek van het klooster Bethleëm bij Trajectum om Wilhelmus van Donghen als erfgenaam en executeur testamentair van zijn broeder Johannes, in leven heer van Zwalu, kastelein van Schoenhovia, en verblijf houdende te Breda, te Trajectum voor hem te dagen om zich te verantwoorden wegens zijn weigering om aan het klooster uit te betalen 100 Rijnse glds eens en 8 jaarlijks, welke door Johannes van Dongen aan zijn natuurlijke dochter Cornelia, zuster in het klooster, zijn vermaakt",Arch Nassau Domeinraad regest 2212,,
1040300,1492-02-03,"Dalem, van","praalgraf van Assendelft te 's Gravenhage: van Gerrit  van Assendelft heer van Assendelt en bezoijen ""hier leit begrave joffrou Beatris van Dalem, vrou van Assendelft ende van Bezoijen, gesellinne van de voirscr heer van Assendelft ende starff up ten derden dach Februiarii int jaer ons Heeren duisent vierhondert ende twee en tnegentich""",Gedenkw. Kerken Zuidholland IIA p 35,,
1040301,1492-08-10,"Dalem, van","Willem van Dongen, schepen van Breda, verklaart aan het klooster Bethleem bij Utrecht, schuldig te zijn 4 gouden overlandse glds per jaar, losbaar met 64 dergelijke guldens binnen 5 jaar. Hieraan vastgehecht de brief d.d. vóór 1531-08-08",Arch Nassau Domeinraad regest 2219,,
